split,label,seq_length
train,abnormal,10830698
train,abnormal,15318366
train,abnormal,10613090
train,abnormal,16220007
train,abnormal,11199626
train,abnormal,16208700
train,abnormal,3147804
train,abnormal,15341376
train,abnormal,15958822
train,abnormal,20147602
train,abnormal,11362876
train,abnormal,11804910
train,abnormal,10593259
train,abnormal,19109515
train,abnormal,15701742
train,abnormal,15299207
train,abnormal,15206550
train,abnormal,19610360
train,abnormal,14881912
train,abnormal,1485610
train,abnormal,14986538
train,abnormal,13402751
train,abnormal,31
train,abnormal,11023568
train,abnormal,15833278
train,abnormal,544770
train,abnormal,15552008
train,abnormal,10255299
train,abnormal,19039551
train,abnormal,9869702
train,abnormal,15144570
train,abnormal,10042802
train,abnormal,2896176
train,abnormal,14450648
train,abnormal,2480544
train,abnormal,13975866
train,abnormal,14289510
train,abnormal,15470696
train,abnormal,14718843
train,abnormal,1771240
train,abnormal,9789266
train,abnormal,14058664
train,abnormal,17701503
train,abnormal,13821700
train,abnormal,13719303
train,abnormal,672530
train,abnormal,4563863
train,abnormal,5429772
train,abnormal,8964300
train,abnormal,4239506
train,abnormal,8569429
train,abnormal,14001692
train,abnormal,12863784
train,abnormal,12805718
train,abnormal,17249180
train,abnormal,8909600
train,abnormal,4478620
train,abnormal,8949666
train,abnormal,12565004
train,abnormal,8457897
train,abnormal,12638158
train,abnormal,12411978
train,abnormal,12485203
train,abnormal,12145312
train,abnormal,12408372
train,abnormal,12239486
train,abnormal,12211615
train,abnormal,13887645
train,abnormal,13181245
train,abnormal,15772673
train,abnormal,2688812
train,abnormal,2458850
train,abnormal,7750006
train,abnormal,8191572
train,abnormal,12052744
train,abnormal,16129022
train,abnormal,8135052
train,abnormal,12370616
train,abnormal,4428002
train,abnormal,7964780
train,abnormal,9204605
train,abnormal,11763438
train,abnormal,11513800
train,abnormal,7925676
train,abnormal,11574980
train,abnormal,946362
train,abnormal,11375594
train,abnormal,13546967
train,abnormal,3131584
train,abnormal,3006700
train,abnormal,2819366
train,abnormal,8250674
train,abnormal,2359746
train,abnormal,11423978
train,abnormal,1941600
train,abnormal,9250338
train,abnormal,11295590
train,abnormal,14903086
train,abnormal,7617340
train,abnormal,4354763
train,abnormal,8946240
train,abnormal,7356426
train,abnormal,14681479
train,abnormal,15587475
train,abnormal,15170182
train,abnormal,10917692
train,abnormal,11921075
train,abnormal,8675726
train,abnormal,10784706
train,abnormal,4951716
train,abnormal,4322556
train,abnormal,10552130
train,abnormal,10829649
train,abnormal,6972540
train,abnormal,863409
train,abnormal,14293088
train,abnormal,7340912
train,abnormal,13681547
train,abnormal,10031113
train,abnormal,10389722
train,abnormal,2688733
train,abnormal,13477440
train,abnormal,4828463
train,abnormal,4215249
train,abnormal,12908591
train,abnormal,4604926
train,abnormal,12576525
train,abnormal,12413492
train,abnormal,12724907
train,abnormal,12582835
train,abnormal,12359192
train,abnormal,1451460
train,abnormal,3923319
train,abnormal,3864949
train,abnormal,12064448
train,abnormal,3789154
train,abnormal,11778524
train,abnormal,770959
train,abnormal,3677041
train,abnormal,11025507
train,abnormal,11284368
train,abnormal,2852808
train,abnormal,9270323
train,abnormal,189019
train,abnormal,25139460
train,abnormal,19394562
train,abnormal,24508972
train,abnormal,19474988
train,abnormal,2404292
train,abnormal,19366726
train,abnormal,1159744
train,abnormal,18516128
train,abnormal,18641080
train,abnormal,18566148
train,abnormal,17437478
train,abnormal,18307226
train,abnormal,22955330
train,abnormal,18056286
train,abnormal,17434563
train,abnormal,593050
train,abnormal,17697479
train,abnormal,19163092
train,abnormal,17225704
train,abnormal,16849148
train,abnormal,21491207
train,abnormal,3238690
train,abnormal,16746696
train,abnormal,16471752
train,abnormal,16722284
train,abnormal,16046531
train,abnormal,16763210
train,abnormal,15962622
train,abnormal,15708798
train,abnormal,15750868
train,abnormal,1278150
train,abnormal,15749351
train,abnormal,20236474
train,abnormal,20575698
train,abnormal,7128326
train,abnormal,497070
train,abnormal,16918720
train,abnormal,7043420
train,abnormal,20283162
train,abnormal,20278182
train,abnormal,23483488
train,abnormal,21622665
train,abnormal,18982436
train,abnormal,18564740
train,abnormal,18290440
train,abnormal,13507384
train,abnormal,13741369
train,abnormal,720292
train,abnormal,277345
train,abnormal,173104
train,abnormal,246941
train,abnormal,951820
train,abnormal,588777
train,abnormal,654655
train,abnormal,557831
train,abnormal,537990
train,abnormal,450001
train,abnormal,315363
train,abnormal,425202
train,abnormal,13389596
train,abnormal,14368549
train,abnormal,14857211
train,abnormal,13534184
train,abnormal,13791817
train,abnormal,14503872
train,abnormal,9685578
train,abnormal,13610582
train,abnormal,13150992
train,abnormal,13131400
train,abnormal,13254114
train,abnormal,16881104
train,abnormal,16579625
train,abnormal,13428009
train,abnormal,34
train,abnormal,32
train,abnormal,102
train,abnormal,33
train,abnormal,1235
train,abnormal,18206
train,abnormal,14442
train,abnormal,17775
train,abnormal,15850
train,abnormal,17264
train,abnormal,12992
train,abnormal,19350
train,abnormal,15815
train,abnormal,18274
train,abnormal,11670
train,abnormal,3201
train,abnormal,3293
train,abnormal,2655
train,abnormal,3012
train,abnormal,2828
train,abnormal,2975
train,abnormal,24196
train,abnormal,21438
train,abnormal,20767
train,abnormal,2893
train,abnormal,2869
train,abnormal,2685
train,abnormal,2957
train,abnormal,20464
train,abnormal,2748
train,abnormal,22476
train,abnormal,21956
train,abnormal,819
train,abnormal,913
train,abnormal,671
train,abnormal,865
train,abnormal,772
train,abnormal,723
train,abnormal,752
train,abnormal,794
train,abnormal,10657
train,abnormal,43
train,abnormal,3427
train,abnormal,36
train,abnormal,9230
train,abnormal,11421
train,abnormal,113
train,abnormal,11422
train,abnormal,17518
train,abnormal,17390
train,abnormal,33379
train,abnormal,17162
train,abnormal,17893
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,29786
train,abnormal,4914
train,abnormal,6330790
train,abnormal,6796085
train,abnormal,6253144
train,abnormal,6846307
train,abnormal,4791914
train,abnormal,39
train,abnormal,2089
train,abnormal,1024
train,abnormal,1026
train,abnormal,2069
train,abnormal,2582
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,30252
train,abnormal,25240
train,abnormal,36
train,abnormal,98
train,abnormal,31999
train,abnormal,4876
train,abnormal,21793
train,abnormal,13343
train,abnormal,9881
train,abnormal,10266
train,abnormal,4420
train,abnormal,633
train,abnormal,14992
train,abnormal,34
train,abnormal,34
train,abnormal,1175
train,abnormal,1175
train,abnormal,1175
train,abnormal,1174
train,abnormal,1174
train,abnormal,1174
train,abnormal,1203
train,abnormal,1174
train,abnormal,1174
train,abnormal,4336
train,abnormal,31
train,abnormal,77
train,abnormal,77
train,abnormal,77
train,abnormal,77
train,abnormal,77
train,abnormal,77
train,abnormal,77
train,abnormal,77
train,abnormal,77
train,abnormal,33
train,abnormal,2373
train,abnormal,2373
train,abnormal,2367
train,abnormal,2373
train,abnormal,2367
train,abnormal,2369
train,abnormal,2373
train,abnormal,2370
train,abnormal,2372
train,abnormal,2098
train,abnormal,2370
train,abnormal,2372
train,abnormal,2098
train,abnormal,2373
train,abnormal,2367
train,abnormal,2372
train,abnormal,2098
train,abnormal,2373
train,abnormal,2370
train,abnormal,2370
train,abnormal,2373
train,abnormal,2373
train,abnormal,2373
train,abnormal,2373
train,abnormal,2370
train,abnormal,2098
train,abnormal,2370
train,abnormal,2373
train,abnormal,2373
train,abnormal,2373
train,abnormal,2373
train,abnormal,2373
train,abnormal,2370
train,abnormal,60
train,abnormal,85
train,abnormal,85
train,abnormal,85
train,abnormal,85
train,abnormal,85
train,abnormal,85
train,abnormal,95
train,abnormal,85
train,abnormal,85
train,abnormal,85
train,abnormal,85
train,abnormal,85
train,abnormal,85
train,abnormal,85
train,abnormal,131
train,abnormal,14264
train,abnormal,39
train,abnormal,43
train,abnormal,3490
train,abnormal,92
train,abnormal,58
train,abnormal,12560547
train,abnormal,13120
train,abnormal,7282
train,abnormal,32339
train,abnormal,34627
train,abnormal,9046
train,abnormal,10093
train,abnormal,9640
train,abnormal,9529
train,abnormal,9233
train,abnormal,8772
train,abnormal,12305
train,abnormal,9004
train,abnormal,8166
train,abnormal,8034
train,abnormal,7532
train,abnormal,6554
train,abnormal,6003
train,abnormal,5879
train,abnormal,5708
train,abnormal,5098
train,abnormal,4905
train,abnormal,10383
train,abnormal,4391
train,abnormal,4302
train,abnormal,3644
train,abnormal,3750
train,abnormal,3478
train,abnormal,3025
train,abnormal,14603
train,abnormal,11503
train,abnormal,11598
train,abnormal,12571
train,abnormal,11926
train,abnormal,10467
train,abnormal,9971
train,abnormal,9124
train,abnormal,9336
train,abnormal,8593
train,abnormal,8407
train,abnormal,31797
train,abnormal,10060
train,abnormal,9822
train,abnormal,9799
train,abnormal,9142
train,abnormal,8571
train,abnormal,29
train,abnormal,33
train,abnormal,33
train,abnormal,2378332
train,abnormal,3002942
train,abnormal,36
train,abnormal,1552346
train,abnormal,33
train,abnormal,33
train,abnormal,14281
train,abnormal,13051
train,abnormal,15457
train,abnormal,11810
train,abnormal,13451
train,abnormal,12613
train,abnormal,11100
train,abnormal,12751
train,abnormal,12363
train,abnormal,13149
train,abnormal,12280
train,abnormal,18061
train,abnormal,15281
train,abnormal,13041
train,abnormal,14313
train,abnormal,16503
train,abnormal,14914
train,abnormal,4851
train,abnormal,19624
train,abnormal,3437
train,abnormal,135
train,abnormal,7227
train,abnormal,8614
train,abnormal,8917
train,abnormal,7328
train,abnormal,11690
train,abnormal,11114
train,abnormal,11346
train,abnormal,11402
train,abnormal,10203
train,abnormal,33
train,abnormal,1242
train,abnormal,13722
train,abnormal,9535
train,abnormal,9390
train,abnormal,8299
train,abnormal,5380
train,abnormal,7284
train,abnormal,9882
train,abnormal,10381
train,abnormal,1306
train,abnormal,1300
train,abnormal,1221
train,abnormal,1257
train,abnormal,5323
train,abnormal,4942
train,abnormal,8851
train,abnormal,8859
train,abnormal,41
train,abnormal,13632
train,abnormal,9688
train,abnormal,8640
train,abnormal,8146
train,abnormal,8080
train,abnormal,14342
train,abnormal,7267
train,abnormal,6911
train,abnormal,7397
train,abnormal,1075
train,abnormal,915
train,abnormal,7247
train,abnormal,9615
train,abnormal,5987
train,abnormal,18675
train,abnormal,5652
train,abnormal,2362
train,abnormal,5006
train,abnormal,4607
train,abnormal,4175
train,abnormal,3737
train,abnormal,4062
train,abnormal,4306
train,abnormal,1664
train,abnormal,2094
train,abnormal,1449
train,abnormal,1308
train,abnormal,1425
train,abnormal,10644
train,abnormal,38913
train,abnormal,8304
train,abnormal,8415
train,abnormal,7740
train,abnormal,38593
train,abnormal,10308
train,abnormal,45808
train,abnormal,10964
train,abnormal,10441
train,abnormal,630
train,abnormal,635
train,abnormal,7343
train,abnormal,1001
train,abnormal,1758
train,abnormal,2036
train,abnormal,1474
train,abnormal,33
train,abnormal,40
train,abnormal,34
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,44
train,abnormal,93
train,abnormal,44
train,abnormal,79
train,abnormal,43
train,abnormal,130
train,abnormal,71
train,abnormal,2994
train,abnormal,84
train,abnormal,40
train,abnormal,40
train,abnormal,40
train,abnormal,31
train,abnormal,33
train,abnormal,79
train,abnormal,10794
train,abnormal,2631
train,abnormal,1659
train,abnormal,1522
train,abnormal,2996
train,abnormal,1177
train,abnormal,956
train,abnormal,913
train,abnormal,930
train,abnormal,953
train,abnormal,953
train,abnormal,910
train,abnormal,956
train,abnormal,953
train,abnormal,947
train,abnormal,909
train,abnormal,953
train,abnormal,912
train,abnormal,910
train,abnormal,926
train,abnormal,913
train,abnormal,952
train,abnormal,956
train,abnormal,909
train,abnormal,954
train,abnormal,916
train,abnormal,954
train,abnormal,956
train,abnormal,912
train,abnormal,909
train,abnormal,909
train,abnormal,956
train,abnormal,909
train,abnormal,953
train,abnormal,912
train,abnormal,909
train,abnormal,916
train,abnormal,913
train,abnormal,956
train,abnormal,913
train,abnormal,953
train,abnormal,913
train,abnormal,912
train,abnormal,909
train,abnormal,953
train,abnormal,913
train,abnormal,916
train,abnormal,909
train,abnormal,909
train,abnormal,909
train,abnormal,916
train,abnormal,923
train,abnormal,953
train,abnormal,913
train,abnormal,909
train,abnormal,923
train,abnormal,912
train,abnormal,914
train,abnormal,953
train,abnormal,913
train,abnormal,912
train,abnormal,954
train,abnormal,957
train,abnormal,917
train,abnormal,953
train,abnormal,912
train,abnormal,954
train,abnormal,957
train,abnormal,953
train,abnormal,925
train,abnormal,927
train,abnormal,924
train,abnormal,932
train,abnormal,915
train,abnormal,34
train,abnormal,84
train,abnormal,29
train,abnormal,34
train,abnormal,4771
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,30
train,abnormal,30
train,abnormal,30
train,abnormal,35
train,abnormal,35
train,abnormal,35
train,abnormal,35
train,abnormal,35
train,abnormal,35
train,abnormal,35
train,abnormal,15565
train,abnormal,14636
train,abnormal,14353
train,abnormal,14049
train,abnormal,118541
train,abnormal,8189
train,abnormal,7638
train,abnormal,7533
train,abnormal,7542
train,abnormal,7484
train,abnormal,8746
train,abnormal,10541
train,abnormal,10119
train,abnormal,8158
train,abnormal,13034
train,abnormal,13625
train,abnormal,12766
train,abnormal,13632
train,abnormal,12576
train,abnormal,5401
train,abnormal,5757
train,abnormal,5775
train,abnormal,5696
train,abnormal,29
train,abnormal,30
train,abnormal,30
train,abnormal,30
train,abnormal,30
train,abnormal,30
train,abnormal,3074
train,abnormal,32
train,abnormal,31
train,abnormal,1319966
train,abnormal,1233511
train,abnormal,1641755
train,abnormal,1040364
train,abnormal,926416
train,abnormal,937820
train,abnormal,884532
train,abnormal,666824
train,abnormal,725161
train,abnormal,1663516
train,abnormal,702508
train,abnormal,420909
train,abnormal,1381256
train,abnormal,500721
train,abnormal,451961
train,abnormal,434104
train,abnormal,399920
train,abnormal,904235
train,abnormal,265027
train,abnormal,35
train,abnormal,1473231
train,abnormal,35
train,abnormal,1462838
train,abnormal,1486271
train,abnormal,27013512
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,37739967
train,abnormal,33
train,abnormal,33
train,abnormal,30049315
train,abnormal,22175931
train,abnormal,33
train,abnormal,3201
train,abnormal,1691
train,abnormal,34
train,abnormal,1687
train,abnormal,1687
train,abnormal,1535
train,abnormal,1519
train,abnormal,30
train,abnormal,30
train,abnormal,30
train,abnormal,30
train,abnormal,32
train,abnormal,4980
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
