split,per_thread_len
train,86874
train,25894
train,1020
train,51087
train,42241
train,1015
train,82277
train,25731
train,50214
train,1008
train,24112
train,1020
train,48112
train,21447
train,1045
train,43318
train,13621
train,24926
train,490
train,31594
train,60759
train,1015
train,28961
train,15389
train,500
train,101084
train,52206
train,928
train,21049
train,1027
train,40713
train,16565
train,33620
train,1030
train,24888
train,1025
train,48899
train,15915
train,496
train,30575
train,35297
train,998
train,67792
train,18832
train,9648
train,508
train,44565
train,1045
train,86027
train,43505
train,480
train,80118
train,26308
train,51282
train,1030
train,24745
train,48822
train,1000
train,19622
train,505
train,37503
train,38297
train,1065
train,74329
train,40944
train,968
train,78604
train,11293
train,1060
train,23961
train,21218
train,39720
train,590
train,38381
train,912
train,71521
train,2574
train,24264
train,428
train,35293
train,9634
train,14923
train,460
train,27308
train,12030
train,22506
train,500
train,10315
train,19400
train,500
train,35408
train,1117
train,69134
train,25127
train,1020
train,48452
train,14264
train,26627
train,500
train,31450
train,60027
train,1085
train,51996
train,1133
train,97947
train,33011
train,62531
train,1013
train,45384
train,985
train,87072
train,33883
train,1000
train,64752
train,34162
train,1020
train,65189
train,26829
train,470
train,49763
train,23356
train,45829
train,1037
train,22967
train,42445
train,478
train,30746
train,998
train,59990
train,26389
train,1030
train,50416
train,18120
train,488
train,33860
train,23100
train,1031
train,46058
train,35115
train,1010
train,69134
train,12979
train,24535
train,500
train,34271
train,1005
train,65559
train,29822
train,57206
train,1030
train,36156
train,1030
train,68774
train,26485
train,48229
train,488
train,11625
train,500
train,21952
train,30272
train,1011
train,49729
train,8185
train,27615
train,53617
train,1020
train,10822
train,19968
train,508
train,47046
train,1055
train,89140
train,24728
train,1008
train,48863
train,20964
train,37588
train,480
train,42008
train,81204
train,990
train,30595
train,1000
train,59197
train,40402
train,1055
train,77193
train,47849
train,1053
train,90083
train,39340
train,990
train,76500
train,21742
train,42144
train,1040
train,33773
train,1065
train,66369
train,33902
train,1005
train,66964
train,44525
train,993
train,86048
train,16836
train,500
train,30728
train,27795
train,54711
train,1083
train,41633
train,80775
train,968
train,27697
train,1018
train,53536
train,12440
train,23749
train,500
train,25509
train,1010
train,50294
train,15647
train,487
train,29529
train,31185
train,1000
train,60749
train,14442
train,480
train,26588
train,33043
train,1009
train,65103
train,34372
train,18513
train,480
train,24993
train,46517
train,480
train,44597
train,976
train,86023
train,18123
train,573
train,35113
train,23964
train,47343
train,1008
train,33063
train,1010
train,63519
train,40812
train,78638
train,978
train,14419
train,26698
train,500
train,34026
train,990
train,65930
train,12474
train,22549
train,490
train,41642
train,470
train,78542
train,20075
train,37793
train,480
train,12267
train,490
train,23001
train,14829
train,27764
train,490
train,16447
train,29932
train,490
train,18889
train,34841
train,500
train,44129
train,84344
train,988
train,1353
train,90
train,18705
train,36606
train,1048
train,40398
train,77449
train,978
train,35982
train,1033
train,68516
train,21817
train,1010
train,43305
train,31780
train,61601
train,1073
train,21582
train,1055
train,42054
train,13928
train,26380
train,500
train,36385
train,1035
train,70656
train,11218
train,500
train,21335
train,34970
train,1005
train,66773
train,23705
train,44283
train,480
train,12891
train,480
train,28186
train,2043
train,16725
train,31256
train,488
train,41645
train,79717
train,973
train,20006
train,37363
train,490
train,16473
train,30975
train,490
train,15655
train,523
train,30041
train,25528
train,1020
train,49892
train,36217
train,1000
train,70881
train,19035
train,35471
train,498
train,33215
train,1060
train,63907
train,26416
train,1010
train,51904
train,55536
train,970
train,106389
train,33980
train,990
train,66172
train,26029
train,51563
train,1008
train,33289
train,970
train,66155
train,18918
train,478
train,35310
train,48170
train,26278
train,478
train,28854
train,1030
train,54952
train,36653
train,1053
train,70757
train,26269
train,1030
train,51070
train,29726
train,1010
train,58317
train,57902
train,30142
train,1000
train,75445
train,39705
train,1000
train,20459
train,38472
train,488
train,50673
train,1045
train,97760
train,21182
train,1030
train,41374
train,25752
train,49159
train,1052
train,22045
train,1000
train,44133
train,1363
train,90
train,55676
train,29036
train,1020
train,27289
train,1010
train,54138
train,36180
train,1100
train,69791
train,1306
train,90
train,1348
train,90
train,1350
train,90
train,1300
train,90
train,1303
train,88
train,1306
train,90
train,1310
train,90
train,309364
train,259876
train,2018
train,223873
train,2088
train,301641
train,2021
train,224716
train,203641
train,214172
train,320102
train,287920
train,327377
train,48
train,242593
train,337286
train,335886
train,314594
train,4034
train,357268
train,2064
train,221467
train,2574
train,230134
train,324760
train,1039
train,195689
train,269278
train,509
train,219508
train,232786
train,256530
train,328145
train,285350
train,197254
train,99
train,158083
train,3351
train,237164
train,48
train,282624
train,530
train,259158
train,509
train,288310
train,317329
train,621
train,383564
train,253934
train,224756
train,193807
train,227449
train,253881
train,337958
train,248549
train,359787
train,283008
train,578
train,373266
train,2377
train,296192
train,5685
train,351955
train,530
train,245443
train,1351
train,257766
train,2524
train,232811
train,284398
train,2881
train,261243
train,530
train,269784
train,341242
train,397273
train,51
train,288494
train,222380
train,2435
train,211411
train,187790
train,296303
train,287779
train,3038
train,195717
train,263956
train,255745
train,817
train,254485
train,222204
train,261612
train,298966
train,251954
train,509
train,293687
train,290209
train,237471
train,294700
train,48
train,383696
train,296676
train,4661
train,286373
train,208979
train,308932
train,2018
train,253874
train,193217
train,530
train,282691
train,2016
train,366605
train,2999
train,325472
train,269490
train,293242
train,560
train,319626
train,530
train,378300
train,224897
train,336026
train,243397
train,391119
train,1189
train,338120
train,314470
train,2548
train,258028
train,314209
train,363394
train,1039
train,90
train,297342
train,3708
train,396821
train,309411
train,256573
train,211554
train,351936
train,322647
train,292982
train,2115
train,212933
train,275736
train,358644
train,256552
train,245961
train,250231
train,7148
train,180347
train,51
train,316255
train,530
train,295288
train,291251
train,300534
train,581
train,216851
train,327499
train,2016
train,348441
train,2015
train,298950
train,232738
train,285616
train,234525
train,785
train,281753
train,2017
train,308362
train,530
train,399809
train,2015
train,343966
train,1641
train,278213
train,196177
train,1580
train,306207
train,201116
train,48
train,288223
train,325362
train,169585
train,240821
train,322574
train,290908
train,276239
train,5552
train,372976
train,378272
train,241444
train,277738
train,311886
train,274450
train,1060
train,200988
train,270526
train,275091
train,509
train,248569
train,306972
train,323461
train,170381
train,1874
train,261782
train,235937
train,350485
train,2068
train,282978
train,267066
train,2057
train,339461
train,236968
train,286491
train,280443
train,301575
train,311161
train,255589
train,245954
train,406735
train,4637
train,359817
train,230046
train,223626
train,257964
train,161858
train,51
train,288422
train,314897
train,203603
train,187769
train,349211
train,90
train,314219
train,226247
train,2019
train,285655
train,3
train,346510
train,253183
train,365257
train,256603
train,638
train,312135
train,218973
train,200456
train,48
train,238955
train,509
train,365203
train,2020
train,227476
train,270919
train,4354
train,411381
train,2016
train,256536
train,290937
train,304445
train,2551
train,250607
train,253960
train,385154
train,211646
train,460740
train,393945
train,2064
train,311148
train,290433
train,272473
train,322265
train,90
train,90
train,90
train,90
train,89
train,90
train,90
train,89
train,565884
train,489438
train,447424
train,754768
train,547187
train,256882
train,396193
train,3632
train,201501
train,576290
train,373740
train,362135
train,277293
train,484293
train,385106
train,282718
train,697902
train,302149
train,443680
train,262594
train,467955
train,505584
train,512635
train,736956
train,603905
train,386097
train,502666
train,391801
train,479282
train,605527
train,518130
train,346236
train,621088
train,20501
train,398054
train,22620
train,683907
train,251667
train,633874
train,401542
train,898858
train,555269
train,753603
train,530584
train,175407
train,369835
train,589656
train,299093
train,460079
train,392316
train,418127
train,697905
train,345778
train,370761
train,775458
train,646377
train,358609
train,458257
train,612823
train,549543
train,387261
train,433791
train,636394
train,606852
train,323926
train,608114
train,354367
train,565415
train,780028
train,3763
train,204541
train,20468
train,341101
train,372561
train,814490
train,46291
train,240320
train,407274
train,361344
train,333436
train,477488
train,669280
train,709195
train,466763
train,435733
train,433552
train,354639
train,744768
train,352075
train,458112
train,411670
train,378760
train,601105
train,69331
train,709069
train,676277
train,19118
train,324533
train,543308
train,433925
train,264993
train,874829
train,252652
train,606084
train,579355
train,303813
train,14951
train,324040
train,527159
train,343553
train,476465
train,366566
train,696429
train,553961
train,49139
train,896559
train,582536
train,677078
train,748041
train,621993
train,435798
train,369332
train,528105
train,698222
train,269597
train,21565
train,347987
train,478351
train,530744
train,468999
train,853717
train,457436
train,17777
train,541773
train,347572
train,678939
train,801743
train,349429
train,546988
train,542836
train,386655
train,514992
train,432460
train,426041
train,508100
train,424719
train,655834
train,19402
train,615966
train,472305
train,668257
train,443408
train,576866
train,221699
train,680359
train,346459
train,557060
train,529490
train,440185
train,445839
train,564356
train,535941
train,242198
train,524787
train,121683
train,728096
train,19132
train,385643
train,915665
train,456197
train,493040
train,357202
train,427690
train,345796
train,834196
train,622660
train,638063
train,269147
train,498669
train,453629
train,453815
train,513720
train,525944
train,369488
train,551197
train,621022
train,431783
train,407541
train,363392
train,22643
train,634121
train,245145
train,539959
train,631151
train,3592
train,651477
train,695401
train,403905
train,22898
train,562681
train,607108
train,278992
train,394187
train,2839
train,3235
train,3499
train,3974
train,3773
train,3689
train,3514
train,27051
train,980
train,53226
train,37214
train,2009
train,76422
train,38321
train,1020
train,74871
train,36506
train,960
train,70698
train,30789
train,2039
train,64139
train,28091
train,990
train,54071
train,36937
train,995
train,72773
train,24324
train,1005
train,48812
train,21718
train,43291
train,1008
train,29202
train,970
train,57312
train,19365
train,1020
train,39246
train,39326
train,1060
train,76303
